%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 39.83, 107.97, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.549
1, 43.31, 112.88, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.590
2, 38.59, 114.29, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.591
3, 41.11, 110.02, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.591
4, 39.05, 107.17, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.592
5, 41.27, 111.31, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.592
6, 44.96, 114.49, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.592
7, 46.07, 112.52, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.592
8, 42.00, 111.43, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.593
9, 42.72, 113.08, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.604
10, 42.18, 116.18, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.605
11, 41.32, 107.48, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.605
12, 42.75, 108.87, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.605
13, 45.23, 109.67, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.620
14, 44.17, 111.13, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.620
15, 40.37, 105.79, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.635
16, 39.67, 108.89, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.635
17, 42.02, 112.56, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.635
18, 44.99, 117.63, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.636
19, 40.42, 114.84, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.650
20, 37.37, 111.00, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.650
21, 39.22, 115.95, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.665
22, 44.81, 117.37, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.665
23, 43.51, 113.50, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.665
24, 41.12, 110.04, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.665
25, 42.37, 114.64, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.680
26, 45.67, 116.04, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.680
27, 40.09, 107.16, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.695
28, 40.26, 109.40, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.695
29, 42.21, 111.60, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.695
30, 42.13, 110.87, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.695
31, 37.90, 109.20, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.710
32, 36.57, 106.50, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.710
33, 36.05, 109.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.725
34, 41.04, 108.50, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.726
35, 39.63, 107.28, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.726
36, 39.50, 103.61, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.726
37, 42.09, 112.19, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.739
38, 41.27, 112.04, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.740
39, 43.65, 106.80, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.756
40, 37.67, 105.93, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.756
41, 42.37, 110.03, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.756
42, 45.60, 110.10, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.757
43, 42.35, 105.97, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.770
44, 41.20, 101.72, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.770
45, 40.96, 111.29, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.785
46, 44.61, 111.92, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.786
47, 43.57, 105.57, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.786
48, 39.83, 106.01, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.786
49, 40.67, 107.66, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.800
50, 43.44, 108.01, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.800
51, 42.26, 100.86, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.814
52, 36.99, 103.80, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.815
53, 41.97, 109.31, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.816
54, 43.85, 110.39, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.816
55, 41.60, 107.56, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.831
56, 37.96, 104.98, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.831
57, 38.54, 108.25, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.846
58, 47.37, 104.17, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.847
59, 44.46, 102.96, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.847
60, 43.21, 102.49, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.847
61, 45.96, 106.70, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.860
62, 43.55, 106.30, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.861
63, 42.83, 101.37, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.875
64, 42.77, 100.66, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.875
65, 41.27, 103.24, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.875
66, 43.36, 103.58, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.875
67, 40.00, 101.25, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.890
68, 46.08, 100.18, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.890
69, 43.89, 107.61, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.905
70, 42.04, 106.07, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.905
71, 39.92, 101.96, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.905
72, 38.95, 100.55, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.906
73, 42.05, 106.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.927
74, 40.76, 107.95, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.927
75, 39.59, 101.51, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.935
76, 38.89, 100.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.935
77, 36.81, 99.72, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.936
78, 41.11, 101.59, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.936
79, 37.98, 101.37, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.950
80, 41.33, 96.75, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.950
81, 39.43, 103.78, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.965
82, 37.50, 106.15, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.965
83, 39.46, 101.01, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.965
84, 35.51, 100.90, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.965
85, 36.87, 104.32, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.980
86, 38.82, 104.03, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.980
87, 38.48, 101.19, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.995
88, 39.07, 102.73, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.995
89, 43.63, 104.73, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.996
90, 41.59, 105.53, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:07.996
91, 38.78, 102.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.011
92, 38.75, 102.26, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.012
93, 39.37, 105.67, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.026
94, 40.55, 105.30, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.027
95, 38.50, 102.83, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.027
96, 37.40, 102.69, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.028
97, 40.64, 106.74, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.042
98, 42.54, 108.15, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.042
99, 43.44, 106.52, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.055
100, 42.36, 103.34, 0.00, 0.00, 0.000, 0.000, 0.000, 14:57:08.055
