%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 31.70, -21.89, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.442
1, 46.59, -17.61, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.455
2, 42.23, -19.09, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.455
3, 32.55, -25.40, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.470
4, 28.66, -20.55, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.470
5, 42.86, -17.61, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.470
6, 44.36, -24.09, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.471
7, 32.12, -25.79, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.499
8, 29.95, -24.19, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.499
9, 48.70, -18.51, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.499
10, 46.37, -19.73, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.499
11, 31.45, -25.40, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.501
12, 35.13, -21.68, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.501
13, 46.60, -17.40, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.514
14, 44.48, -19.69, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.514
15, 31.19, -28.47, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.530
16, 32.26, -23.06, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.530
17, 43.27, -16.37, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.530
18, 41.91, -18.94, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.530
19, 33.46, -20.92, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.545
20, 33.24, -19.40, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.545
21, 43.50, -18.21, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.560
22, 42.87, -20.81, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.560
23, 28.44, -26.54, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.561
24, 33.15, -22.51, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.561
25, 45.59, -19.25, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.575
26, 44.90, -19.80, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.575
27, 32.28, -28.73, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.591
28, 33.80, -24.90, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.591
29, 42.66, -19.14, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.591
30, 45.04, -21.72, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.591
31, 31.01, -27.72, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.605
32, 32.53, -20.69, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.605
33, 44.73, -22.29, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.619
34, 46.68, -24.70, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.619
35, 30.32, -33.84, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.620
36, 29.42, -26.32, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.620
37, 45.17, -22.13, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.650
38, 45.53, -22.53, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.650
39, 32.27, -33.15, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.651
40, 31.69, -24.75, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.651
41, 48.00, -15.57, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.651
42, 47.53, -23.17, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.651
43, 29.68, -32.56, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.665
44, 29.89, -26.30, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.665
45, 47.67, -22.14, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.680
46, 46.94, -24.06, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.680
47, 30.79, -30.78, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.680
48, 31.38, -24.33, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.680
49, 45.80, -19.41, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.695
50, 46.93, -24.08, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.695
51, 31.98, -33.94, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.710
52, 33.94, -27.52, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.710
53, 50.07, -16.49, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.710
54, 45.24, -19.09, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.710
55, 32.21, -32.52, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.726
56, 33.98, -21.09, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.726
57, 49.14, -18.47, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.739
58, 50.25, -21.54, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.739
59, 34.84, -28.82, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.740
60, 34.61, -21.63, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.740
61, 47.88, -16.82, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.755
62, 44.83, -19.44, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.755
63, 30.45, -29.59, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.771
64, 31.98, -23.26, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.771
65, 45.15, -18.24, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.771
66, 43.44, -19.85, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.771
67, 29.51, -31.37, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.791
68, 30.94, -23.64, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.792
69, 45.18, -19.84, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.800
70, 48.61, -21.74, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.800
71, 31.51, -26.03, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.800
72, 30.90, -23.19, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.800
73, 51.22, -22.24, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.815
74, 44.99, -20.54, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.815
75, 31.68, -30.77, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.830
76, 31.87, -25.72, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.830
77, 48.98, -15.07, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.830
78, 46.20, -21.45, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.830
79, 32.53, -31.79, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.845
80, 32.77, -21.48, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.845
81, 48.75, -20.69, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.860
82, 46.16, -23.74, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.860
83, 32.46, -27.25, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.860
84, 33.15, -24.89, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.860
85, 44.91, -20.63, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.874
86, 45.45, -22.10, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.875
87, 31.09, -26.47, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.890
88, 34.33, -24.31, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.890
89, 46.36, -17.22, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.890
90, 45.85, -22.09, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.891
91, 30.14, -27.26, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.905
92, 33.39, -22.58, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.905
93, 50.14, -20.63, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.919
94, 46.46, -21.76, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.921
95, 35.43, -28.78, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.921
96, 32.59, -23.77, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.921
97, 48.96, -16.51, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.936
98, 48.10, -18.70, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.936
99, 35.54, -28.94, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.949
100, 37.76, -23.71, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.950
101, 49.10, -14.59, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.950
102, 47.52, -17.75, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.950
103, 34.01, -30.71, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.966
104, 33.23, -24.22, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.966
105, 49.83, -17.48, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.980
106, 44.28, -18.39, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.980
107, 31.40, -24.32, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.980
108, 31.88, -22.76, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.981
109, 44.68, -23.57, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.997
110, 42.16, -21.19, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:30.997
111, 31.46, -27.70, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.010
112, 31.62, -23.92, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.010
113, 44.47, -18.78, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.010
114, 44.29, -25.25, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.010
115, 31.53, -26.15, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.025
116, 31.20, -20.60, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.025
117, 44.35, -19.52, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.056
118, 43.84, -24.96, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.056
119, 30.65, -28.66, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.056
120, 31.56, -22.21, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.056
121, 44.61, -22.12, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.057
122, 42.39, -22.61, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.057
123, 29.78, -27.00, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.057
124, 31.52, -20.64, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.058
125, 41.87, -13.38, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.069
126, 41.57, -23.99, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.070
127, 26.65, -28.74, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.084
128, 31.08, -21.24, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.084
129, 44.53, -17.87, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.099
130, 42.29, -23.79, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.100
131, 30.36, -23.03, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.100
132, 32.86, -21.24, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.100
133, 48.13, -20.21, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.115
134, 45.88, -20.06, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.116
135, 34.57, -29.43, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.131
136, 32.27, -20.29, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.131
137, 44.72, -16.03, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.131
138, 41.29, -20.61, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.131
139, 30.19, -29.10, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.144
140, 31.54, -21.31, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.144
141, 44.52, -18.69, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.159
142, 41.06, -19.47, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.160
143, 26.78, -24.72, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.160
144, 29.18, -21.90, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.160
145, 44.47, -19.37, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.175
146, 45.80, -23.23, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.175
147, 30.28, -25.24, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.205
148, 29.95, -19.89, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.205
149, 43.20, -15.55, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.205
150, 42.30, -23.02, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.205
151, 29.62, -28.14, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.206
152, 32.77, -20.50, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.206
153, 42.36, -23.73, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.213
154, 42.83, -25.00, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.213
155, 26.93, -23.38, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.219
156, 31.70, -23.60, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.220
157, 43.90, -21.22, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.234
158, 40.13, -22.55, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.234
159, 29.90, -25.29, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.249
160, 30.24, -18.55, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.249
161, 43.34, -16.72, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.250
162, 39.81, -21.93, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.250
163, 25.99, -24.53, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.265
164, 27.93, -16.32, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.265
165, 43.23, -18.47, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.280
166, 42.46, -24.13, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.280
167, 29.46, -26.70, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.280
168, 29.45, -23.08, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.280
169, 41.08, -17.54, 0.00, 0.00, 0.000, 0.000, 0.000, 10:30:31.294
